2
9991 2
0 9991
0.0310581493051546 0.0155290746525773
1 0 0 1 
T T 
0.2359501426480382 0.684930526417966 0.0310581493051546
0.9711137030883972 0.1175605142378743 0.0310581493051546
0.5353443247174245 0.4816410831181584 0.0310581493051546
0.1848459108002035 0.7533448746067564 0.0310581493051546
0.9656264225193187 0.2152483859423212 0.0310581493051546
0.9398937034733947 0.2572726024043462 0.0310581493051546
0.2781337031350342 0.01640358026812023 0.0310581493051546
0.9321085440014923 0.5133395443276502 0.0310581493051546
0.9492918597583188 0.7542104165584587 0.0310581493051546
0.3604403759738206 0.7389704567933927 0.0310581493051546
0.5287630826073118 0.5961487441640945 0.0310581493051546
0.4827298933347093 0.5283535672464866 0.0310581493051546
0.7566697468088264 0.2461506818330843 0.0310581493051546
0.3077383458642837 0.7261351859137095 0.0310581493051546
0.6979132915359478 0.6061415648600853 0.0310581493051546
0.50376482340665 0.5772407027912787 0.0310581493051546
0.06003704062472717 0.3651486946581446 0.0310581493051546
0.4937767045515886 0.1800717276545578 0.0310581493051546
0.5931272869759054 0.8357181238919862 0.0310581493051546
0.6619474232371456 0.04169298772631541 0.0310581493051546
0.1324039905462428 0.3146834505817145 0.0310581493051546
0.5816618120339969 0.2897977932341076 0.0310581493051546
0.1741909132036393 0.3978729772394272 0.0310581493051546
0.6710977317232082 0.07191879759197392 0.0310581493051546
0.532630835407206 0.5644589824620133 0.0310581493051546
0.04019659939788167 0.2117206242025303 0.0310581493051546
0.942331913262501 0.3128589533556511 0.0310581493051546
0.9781320288022129 0.5725272871128577 0.0310581493051546
0.4517146151874864 0.8990745222122012 0.0310581493051546
0.3867977540174636 0.4232748572770082 0.0310581493051546
0.07148723541977006 0.3050507450251608 0.0310581493051546
0.8794378019275861 0.9098876547969994 0.0310581493051546
0.3564078744251962 0.1060275002418648 0.0310581493051546
0.7849521676740934 0.351301525458901 0.0310581493051546
0.142443732692285 0.9307599642156403 0.0310581493051546
0.4360189814219393 0.8096654405916198 0.0310581493051546
0.1109412458371945 0.3519636114642342 0.0310581493051546
0.9018480296684447 0.4980952580023879 0.0310581493051546
0.85470404548574 0.4092645336901436 0.0310581493051546
0.9573863170762745 0.2842892443192724 0.0310581493051546
0.7327936311314442 0.4885177783478787 0.0310581493051546
0.7559891397581764 0.01140629620511933 0.0310581493051546
0.9692678282278666 0.7784558255030031 0.0310581493051546
0.8034242671012038 0.3263161246474446 0.0310581493051546
0.8256415553953309 0.7831349766856447 0.0310581493051546
0.4637537825758153 0.9285009281970882 0.0310581493051546
0.6669343301068079 0.6089584069113433 0.0310581493051546
0.5197005894646024 0.520328383605404 0.0310581493051546
0.9866477188155367 0.9833773074086776 0.0310581493051546
0.7060319344286174 0.007879805703692342 0.0310581493051546
0.7702807958097152 0.08669441338680478 0.0310581493051546
0.4948901519967949 0.9279416055885665 0.0310581493051546
0.2743008813045957 0.1728082618697043 0.0310581493051546
0.9179372502544005 0.7872912866431121 0.0310581493051546
0.1016074202172765 0.05163009885559011 0.0310581493051546
