2
492
492
9.016696e-03
10 01
T T
4.508348e-03 4.508348e-03 1.000000 0.489305 0.294844
4.508348e-03 4.508348e-03 1.000000 0.064818 0.700175
4.508348e-03 4.508348e-03 1.000000 0.315619 0.782938
4.508348e-03 4.508348e-03 1.000000 0.180741 0.024363
3.756957e-03 3.756957e-03 1.000000 0.776437 0.412921
3.756957e-03 3.756957e-03 1.000000 0.480622 0.246820
3.756957e-03 3.756957e-03 1.000000 0.372809 0.840517
3.506493e-03 3.506493e-03 1.000000 0.880430 0.242095
3.506493e-03 3.506493e-03 1.000000 0.696823 0.268450
3.506493e-03 3.506493e-03 1.000000 0.440792 0.096251
3.506493e-03 3.506493e-03 1.000000 0.299102 0.964028
3.256029e-03 3.256029e-03 1.000000 0.416689 0.922180
3.256029e-03 3.256029e-03 1.000000 0.626536 0.702364
3.256029e-03 3.256029e-03 1.000000 0.554550 0.381705
3.256029e-03 3.256029e-03 1.000000 0.453771 0.907306
3.005565e-03 3.005565e-03 1.000000 0.678956 0.117298
3.005565e-03 3.005565e-03 1.000000 0.369928 0.847651
3.005565e-03 3.005565e-03 1.000000 0.274816 0.437875
3.005565e-03 3.005565e-03 1.000000 0.318032 0.125570
3.005565e-03 3.005565e-03 1.000000 0.640008 0.695640
2.755102e-03 2.755102e-03 1.000000 0.930078 0.779544
2.755102e-03 2.755102e-03 1.000000 0.320058 0.606800
2.755102e-03 2.755102e-03 1.000000 0.141116 0.005712
2.755102e-03 2.755102e-03 1.000000 0.420696 0.894316
2.755102e-03 2.755102e-03 1.000000 0.155938 0.310555
2.755102e-03 2.755102e-03 1.000000 0.960888 0.967881
2.755102e-03 2.755102e-03 1.000000 0.854809 0.891714
2.504638e-03 2.504638e-03 1.000000 0.338864 0.874850
2.504638e-03 2.504638e-03 1.000000 0.269289 0.789888
2.504638e-03 2.504638e-03 1.000000 0.559169 0.062153
2.504638e-03 2.504638e-03 1.000000 0.608846 0.758937
2.504638e-03 2.504638e-03 1.000000 0.957270 0.069263
2.504638e-03 2.504638e-03 1.000000 0.217372 0.747565
2.504638e-03 2.504638e-03 1.000000 0.671000 0.566936
2.254174e-03 2.254174e-03 1.000000 0.148174 0.969520
2.254174e-03 2.254174e-03 1.000000 0.992277 0.303419
2.254174e-03 2.254174e-03 1.000000 0.053776 0.961317
2.254174e-03 2.254174e-03 1.000000 0.428544 0.215652
2.254174e-03 2.254174e-03 1.000000 0.311856 0.934506
2.254174e-03 2.254174e-03 1.000000 0.972862 0.089461
2.254174e-03 2.254174e-03 1.000000 0.965639 0.612498
2.254174e-03 2.254174e-03 1.000000 0.801263 0.938723
2.254174e-03 2.254174e-03 1.000000 0.078088 0.950271
2.003710e-03 2.003710e-03 1.000000 0.242115 0.217222
2.003710e-03 2.003710e-03 1.000000 0.109492 0.539075
2.003710e-03 2.003710e-03 1.000000 0.253499 0.835468
2.003710e-03 2.003710e-03 1.000000 0.098504 0.793219
2.003710e-03 2.003710e-03 1.000000 0.561327 0.000624
2.003710e-03 2.003710e-03 1.000000 0.533157 0.212198
2.003710e-03 2.003710e-03 1.000000 0.586580 0.462086
2.003710e-03 2.003710e-03 1.000000 0.688608 0.245349
2.003710e-03 2.003710e-03 1.000000 0.937437 0.687107
2.003710e-03 2.003710e-03 1.000000 0.930529 0.417931
2.003710e-03 2.003710e-03 1.000000 0.813931 0.440050
2.003710e-03 2.003710e-03 1.000000 0.762475 0.008765
2.003710e-03 2.003710e-03 1.000000 0.995028 0.075058
2.003710e-03 2.003710e-03 1.000000 0.169606 0.514197
2.003710e-03 2.003710e-03 1.000000 0.779062 0.358784
2.003710e-03 2.003710e-03 1.000000 0.293356 0.152062
2.003710e-03 2.003710e-03 1.000000 0.905274 0.272805
